"","Year","District.Code","District.Name","Neighborhood.Code","Neighborhood.Name","Age","Death_Number","By_Age_Immigrants","By_Age_Emigrants","Spain","Italy","Colombia","Venezuela","Pakistan","France","Morocco","United Kingdom","India","Germany","Bangladesh","Philippines","United States","China","Peru","Argentina","Brasil","Dominican Republic","Honduras","Population_Number_Male","Population_Number_Female","By_Sex_Immigrants_Male","By_Sex_Immigrants_Female","By_Sex_Emigrants_Male","By_Sex_Emigrants_Female","Birth_Number_Male","Birth_Number_Female","Unemployment_Number_Male_Registered unemployed","Unemployment_Number_Male_Unemployment demand","Unemployment_Number_Female_Registered unemployed","Unemployment_Number_Female_Unemployment demand"
"1267",2016,7,"Horta-Guinardó",34,"Can Baró","0-4",0,16,16,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,37,174,200,118,129,27,46,2229,674,2671,808
"1268",2016,7,"Horta-Guinardó",35,"el Guinardó","0-4",0,77,56,745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.6,155,774,852,449,577,151,173,10269,2454,12058,3137
"1269",2016,7,"Horta-Guinardó",36,"la Font d'en Fargues","0-4",0,11,16,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,38.3333333333333,99,103,109,108,37,37,3086,700,3670,878
"1270",2016,7,"Horta-Guinardó",37,"el Carmel","0-4",0,52,45,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,120.2,555,598,422,457,146,135,10509,2400,12492,3009
"1271",2016,7,"Horta-Guinardó",38,"la Teixonera","0-4",0,29,21,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.2,44.6,268,268,149,175,47,48,3209,768,3665,891
"1272",2016,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","0-4",0,23,5,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.4,26.6666666666667,177,170,83,83,22,25,1942,472,2186,533
"1273",2016,7,"Horta-Guinardó",41,"la Vall d'Hebron","0-4",1,14,9,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,22.4,113,98,58,55,26,15,1499,363,1688,412
"1274",2016,7,"Horta-Guinardó",43,"Horta","0-4",0,43,29,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.75,102.25,463,506,283,317,110,113,9072,2090,10204,2309
"1275",2016,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","0-4",0,43,23,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,92.2,447,509,287,361,85,95,8483,1977,9474,2110
"1276",2016,8,"Nou Barris",45,"Porta","0-4",0,70,28,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,101.4,101.2,548,618,308,352,95,122,8180,1843,9364,2105
"1277",2016,8,"Nou Barris",46,"el Turó de la Peira","0-4",0,47,20,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,68,336,381,219,231,70,57,5343,1247,5822,1270
"1278",2016,8,"Nou Barris",48,"la Guineueta","0-4",0,28,16,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.2,55,204,260,115,143,55,63,5975,1288,6668,1484
"1279",2016,8,"Nou Barris",50,"les Roquetes","0-4",0,44,34,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,70.4,78.8,383,469,221,303,77,82,6323,1362,7054,1571
"1280",2016,8,"Nou Barris",51,"Verdun","0-4",0,25,29,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,55,55,273,303,187,205,52,62,4846,1043,5407,1202
"1281",2016,8,"Nou Barris",52,"la Prosperitat","0-4",0,56,40,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,111.4,100.8,475,624,363,367,90,115,9219,2075,10545,2367
"1282",2016,8,"Nou Barris",53,"la Trinitat Nova","0-4",0,18,11,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.2,32.5,171,174,118,132,35,33,4546,789,4339,839
"1283",2016,8,"Nou Barris",55,"Ciutat Meridiana","0-4",1,46,22,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,56.5,51.6,316,310,204,188,50,55,6606,1125,6209,1184
"1284",2016,9,"Sant Andreu",57,"la Trinitat Vella","0-4",0,34,34,182,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.6,56.2,300,245,227,170,59,49,6120,1042,5753,1096
"1285",2016,9,"Sant Andreu",59,"el Bon Pastor","0-4",0,39,24,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,66.2,251,233,220,219,57,45,4071,1197,5388,1265
"1286",2016,9,"Sant Andreu",60,"Sant Andreu","0-4",0,109,77,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.8,243.5,854,896,661,708,256,230,16450,4839,21794,5121
"1287",2016,9,"Sant Andreu",61,"la Sagrera","0-4",0,71,42,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.4,116.6,533,646,358,388,148,108,7858,2212,9846,2546
"1288",2016,9,"Sant Andreu",62,"el Congrés i els Indians","0-4",0,14,19,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,60,251,299,181,190,70,48,3826,1078,4794,1239
"1289",2016,9,"Sant Andreu",63,"Navas","0-4",0,48,41,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.75,82.2,443,470,313,346,100,76,5920,1641,7360,1908
"1290",2016,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","0-4",0,54,87,789,116,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,148.4,150.2,920,974,589,680,144,162,11968,3180,12994,3204
"1291",2016,10,"Sant Martí",65,"el Clot","0-4",0,46,31,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.8,101.2,570,589,373,379,95,95,7762,2093,9425,2142
"1292",2016,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","0-4",0,32,25,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,67.6,450,406,226,236,71,66,3647,1030,4711,1014
"1293",2016,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","0-4",0,27,20,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,47.6,196,195,116,104,48,41,2469,816,3001,662
"1294",2016,10,"Sant Martí",68,"el Poblenou","0-4",0,88,57,640,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.6,177,807,813,473,483,197,154,8464,2736,10386,2279
"1295",2016,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","0-4",0,59,41,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.4,95.6,337,332,192,193,91,97,4189,1107,4574,932
"1296",2016,10,"Sant Martí",70,"el Besòs i el Maresme","0-4",0,97,80,446,0,0,0,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.6,105.75,871,704,598,484,88,93,9587,2491,10482,2142
"1297",2016,10,"Sant Martí",71,"Provençals del Poblenou","0-4",0,42,39,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.6,104.4,398,407,313,320,90,80,6093,1602,7493,1661
"1298",2016,10,"Sant Martí",72,"Sant Martí de Provençals","0-4",0,25,32,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.4,103.2,502,535,360,403,96,90,8474,2196,10466,2439
"1299",2016,10,"Sant Martí",73,"la Verneda i la Pau","0-4",0,44,46,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.4,104.8,506,501,384,396,125,111,9609,2485,11830,2768
"1300",2016,1,"Ciutat Vella",1,"el Raval","5-9",0,139,100,1020,332,0,0,721,168,174,115,216,0,463,256,0,0,0,0,0,0,0,217.4,199,2819,2157,1268,905,236,217,26375,5101,17477,3702
"1301",2016,1,"Ciutat Vella",2,"el Barri Gòtic","5-9",0,44,27,471,262,0,0,130,132,0,0,0,0,0,0,0,0,0,0,0,0,0,40.8,41,1135,1063,428,337,53,45,6162,1712,4978,1412
"1302",2016,1,"Ciutat Vella",3,"la Barceloneta","5-9",0,19,19,344,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.2,42.25,785,763,352,294,45,47,6757,2428,6476,1729
"1303",2016,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","5-9",0,40,26,578,253,0,0,0,134,0,105,0,0,0,0,0,0,0,0,0,0,0,74.8,73.6,1210,1167,498,428,92,80,9321,3302,8983,2399
"1304",2016,2,"Eixample",5,"el Fort Pienc","5-9",0,44,27,642,188,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,133.8,116.666666666667,962,1032,482,500,132,123,7392,2287,8924,2472
"1305",2016,2,"Eixample",6,"la Sagrada Família","5-9",0,80,47,1162,241,136,127,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,176.2,171,1472,1683,771,866,192,208,12535,3826,14805,4047
"1306",2016,2,"Eixample",7,"la Dreta de l'Eixample","5-9",0,63,39,1050,212,0,0,0,140,0,0,0,0,0,0,0,109,0,0,0,0,0,188.4,173,1367,1576,657,764,177,187,8169,2158,10069,2607
"1307",2016,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","5-9",0,50,34,1022,213,104,114,0,106,0,0,0,0,0,0,0,0,0,0,107,0,0,155.4,143.75,1412,1499,621,679,159,165,9291,2255,10373,2691
"1308",2016,2,"Eixample",9,"la Nova Esquerra de l'Eixample","5-9",0,69,51,1371,245,121,101,0,0,0,0,0,0,0,0,0,189,0,0,106,0,0,212.4,190.2,1667,1819,859,950,226,224,13787,4298,15782,4506
"1309",2016,2,"Eixample",10,"Sant Antoni","5-9",0,40,26,766,158,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,128.8,126.6,1067,1079,576,555,139,136,10197,2960,11104,3019
"1310",2016,3,"Sants-Montjuïc",11,"el Poble Sec","5-9",0,78,40,825,206,0,0,260,0,0,0,138,0,0,0,0,0,0,0,0,0,0,154,152.8,1439,1290,833,772,0,0,15676,3624,15420,3247
"1311",2016,3,"Sants-Montjuïc",13,"la Marina de Port","5-9",0,50,39,587,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,152.4,133.8,622,679,513,510,122,113,10533,2272,12853,2465
"1312",2016,3,"Sants-Montjuïc",14,"la Font de la Guatlla","5-9",0,14,12,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.6,35.2,302,298,193,199,47,37,3922,903,3916,817
"1313",2016,3,"Sants-Montjuïc",15,"Hostafrancs","5-9",0,28,21,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,53.6,518,505,329,323,82,71,4308,1296,5337,1455
"1314",2016,3,"Sants-Montjuïc",16,"la Bordeta","5-9",0,35,25,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.4,69,442,445,309,329,76,66,5054,1519,6261,1709
"1315",2016,3,"Sants-Montjuïc",17,"Sants - Badal","5-9",0,49,40,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,82.6,642,724,499,544,86,78,5387,1692,7002,2035
"1316",2016,3,"Sants-Montjuïc",18,"Sants","5-9",1,58,48,982,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.4,143.4,1121,1201,754,770,202,178,10323,3175,12997,3651
"1317",2016,4,"Les Corts",19,"les Corts","5-9",0,62,46,1047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.6,188.6,977,1070,666,660,182,181,10628,3338,13164,3733
"1318",2016,4,"Les Corts",20,"la Maternitat i Sant Ramon","5-9",0,40,25,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.8,83.4,588,622,372,430,93,91,5326,1671,6922,2011
"1319",2016,4,"Les Corts",21,"Pedralbes","5-9",0,58,13,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.4,69.75,369,366,180,178,35,49,1193,385,1611,427
"1320",2016,5,"Sarrià-Sant Gervasi",23,"Sarrià","5-9",0,74,35,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,145.8,542,589,345,378,116,122,2650,799,3403,847
"1321",2016,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","5-9",0,35,31,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.4,95.8,264,348,191,232,72,78,2069,551,2448,525
"1322",2016,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","5-9",0,49,27,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.6,141,526,597,309,364,105,98,3377,853,4450,1057
"1323",2016,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","5-9",0,97,42,1087,119,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,241.8,228,1041,1228,565,665,212,203,6316,1622,7968,1855
"1324",2016,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","5-9",0,55,34,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.4,133.25,580,691,423,485,144,138,5814,1517,7292,1987
"1325",2016,6,"Gràcia",28,"Vallcarca i els Penitents","5-9",0,27,12,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.4,70.4,325,354,220,219,68,74,3674,1025,4542,1290
"1326",2016,6,"Gràcia",29,"el Coll","5-9",0,15,8,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.6666666666667,31.3333333333333,161,171,117,131,37,39,1523,433,1917,556
"1327",2016,6,"Gràcia",30,"la Salut","5-9",1,13,10,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.8,55.6,304,305,171,166,56,48,3110,939,3740,1129
"1328",2016,6,"Gràcia",31,"la Vila de Gràcia","5-9",1,52,54,1210,278,0,0,0,146,0,0,0,0,0,0,109,0,0,0,0,0,0,199.8,179,1405,1650,767,848,251,232,12639,3376,14801,3911
"1329",2016,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","5-9",0,34,28,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.4,126.4,702,803,427,469,174,145,8202,2427,9616,2674
"1330",2016,7,"Horta-Guinardó",33,"el Baix Guinardó","5-9",0,27,34,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.4,89.6666666666667,510,550,349,365,113,104,6336,1909,7436,2086
"1331",2016,7,"Horta-Guinardó",34,"Can Baró","5-9",0,9,6,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.25,38.25,174,200,118,129,27,46,2229,674,2671,808
"1332",2016,7,"Horta-Guinardó",35,"el Guinardó","5-9",1,60,24,745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,141,774,852,449,577,151,173,10269,2454,12058,3137
"1333",2016,7,"Horta-Guinardó",36,"la Font d'en Fargues","5-9",0,8,13,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.2,47.5,99,103,109,108,37,37,3086,700,3670,878
"1334",2016,7,"Horta-Guinardó",37,"el Carmel","5-9",0,35,33,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.4,145.5,555,598,422,457,146,135,10509,2400,12492,3009
"1335",2016,7,"Horta-Guinardó",38,"la Teixonera","5-9",1,25,7,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,44.2,268,268,149,175,47,48,3209,768,3665,891
"1336",2016,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","5-9",0,12,8,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3333333333333,28.8,177,170,83,83,22,25,1942,472,2186,533
"1337",2016,7,"Horta-Guinardó",41,"la Vall d'Hebron","5-9",0,7,4,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.25,23,113,98,58,55,26,15,1499,363,1688,412
"1338",2016,7,"Horta-Guinardó",43,"Horta","5-9",0,40,20,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.8,104.6,463,506,283,317,110,113,9072,2090,10204,2309
"1339",2016,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","5-9",0,46,25,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.6,100.4,447,509,287,361,85,95,8483,1977,9474,2110
"1340",2016,8,"Nou Barris",45,"Porta","5-9",1,47,27,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,103.4,100.8,548,618,308,352,95,122,8180,1843,9364,2105
"1341",2016,8,"Nou Barris",46,"el Turó de la Peira","5-9",0,28,14,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.6,64.8,336,381,219,231,70,57,5343,1247,5822,1270
"1342",2016,8,"Nou Barris",48,"la Guineueta","5-9",0,24,8,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.8,67.4,204,260,115,143,55,63,5975,1288,6668,1484
"1343",2016,8,"Nou Barris",50,"les Roquetes","5-9",0,40,29,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,80.4,77.6,383,469,221,303,77,82,6323,1362,7054,1571
"1344",2016,8,"Nou Barris",51,"Verdun","5-9",0,24,22,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,56.6,53.4,273,303,187,205,52,62,4846,1043,5407,1202
"1345",2016,8,"Nou Barris",52,"la Prosperitat","5-9",0,43,13,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,119,115.8,475,624,363,367,90,115,9219,2075,10545,2367
"1346",2016,8,"Nou Barris",53,"la Trinitat Nova","5-9",0,11,11,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,34.25,171,174,118,132,35,33,4546,789,4339,839
"1347",2016,8,"Nou Barris",55,"Ciutat Meridiana","5-9",0,26,15,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,56.8,55.8,316,310,204,188,50,55,6606,1125,6209,1184
"1348",2016,9,"Sant Andreu",57,"la Trinitat Vella","5-9",0,29,26,182,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.8,60.8,300,245,227,170,59,49,6120,1042,5753,1096
"1349",2016,9,"Sant Andreu",59,"el Bon Pastor","5-9",0,27,19,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.2,82,251,233,220,219,57,45,4071,1197,5388,1265
"1350",2016,9,"Sant Andreu",60,"Sant Andreu","5-9",1,52,56,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.2,266.75,854,896,661,708,256,230,16450,4839,21794,5121
"1351",2016,9,"Sant Andreu",61,"la Sagrera","5-9",0,38,21,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.25,107.2,533,646,358,388,148,108,7858,2212,9846,2546
"1352",2016,9,"Sant Andreu",62,"el Congrés i els Indians","5-9",0,15,16,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,60.6,251,299,181,190,70,48,3826,1078,4794,1239
"1353",2016,9,"Sant Andreu",63,"Navas","5-9",0,29,34,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.2,84.2,443,470,313,346,100,76,5920,1641,7360,1908
"1354",2016,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","5-9",0,57,40,789,116,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,143.5,135.4,920,974,589,680,144,162,11968,3180,12994,3204
"1355",2016,10,"Sant Martí",65,"el Clot","5-9",0,27,19,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.8,119.25,570,589,373,379,95,95,7762,2093,9425,2142
"1356",2016,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","5-9",0,19,13,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.75,58.6,450,406,226,236,71,66,3647,1030,4711,1014
"1357",2016,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","5-9",0,14,10,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,46,196,195,116,104,48,41,2469,816,3001,662
"1358",2016,10,"Sant Martí",68,"el Poblenou","5-9",0,55,46,640,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.25,180,807,813,473,483,197,154,8464,2736,10386,2279
"1359",2016,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","5-9",0,36,21,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.6,88.8,337,332,192,193,91,97,4189,1107,4574,932
"1360",2016,10,"Sant Martí",70,"el Besòs i el Maresme","5-9",0,89,80,446,0,0,0,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,105.6,871,704,598,484,88,93,9587,2491,10482,2142
"1361",2016,10,"Sant Martí",71,"Provençals del Poblenou","5-9",0,25,35,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.2,101,398,407,313,320,90,80,6093,1602,7493,1661
"1362",2016,10,"Sant Martí",72,"Sant Martí de Provençals","5-9",0,36,25,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.4,104,502,535,360,403,96,90,8474,2196,10466,2439
"1363",2016,10,"Sant Martí",73,"la Verneda i la Pau","5-9",1,37,36,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,121.8,506,501,384,396,125,111,9609,2485,11830,2768
"1364",2016,1,"Ciutat Vella",1,"el Raval","10-14",0,121,47,1020,332,0,0,721,168,174,115,216,0,463,256,0,0,0,0,0,0,0,189,162,2819,2157,1268,905,236,217,26375,5101,17477,3702
"1365",2016,1,"Ciutat Vella",2,"el Barri Gòtic","10-14",0,36,20,471,262,0,0,130,132,0,0,0,0,0,0,0,0,0,0,0,0,0,43,45.5,1135,1063,428,337,53,45,6162,1712,4978,1412
"1366",2016,1,"Ciutat Vella",3,"la Barceloneta","10-14",0,22,7,344,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,37.6,785,763,352,294,45,47,6757,2428,6476,1729
"1367",2016,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","10-14",0,39,14,578,253,0,0,0,134,0,105,0,0,0,0,0,0,0,0,0,0,0,59,61.8,1210,1167,498,428,92,80,9321,3302,8983,2399
"1368",2016,2,"Eixample",5,"el Fort Pienc","10-14",0,31,23,642,188,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,115.2,116.8,962,1032,482,500,132,123,7392,2287,8924,2472
"1369",2016,2,"Eixample",6,"la Sagrada Família","10-14",0,65,33,1162,241,136,127,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,173.75,165.6,1472,1683,771,866,192,208,12535,3826,14805,4047
"1370",2016,2,"Eixample",7,"la Dreta de l'Eixample","10-14",0,78,44,1050,212,0,0,0,140,0,0,0,0,0,0,0,109,0,0,0,0,0,168.75,161.4,1367,1576,657,764,177,187,8169,2158,10069,2607
"1371",2016,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","10-14",0,44,23,1022,213,104,114,0,106,0,0,0,0,0,0,0,0,0,0,107,0,0,147.6,147,1412,1499,621,679,159,165,9291,2255,10373,2691
"1372",2016,2,"Eixample",9,"la Nova Esquerra de l'Eixample","10-14",0,88,48,1371,245,121,101,0,0,0,0,0,0,0,0,0,189,0,0,106,0,0,205.4,192.8,1667,1819,859,950,226,224,13787,4298,15782,4506
"1373",2016,2,"Eixample",10,"Sant Antoni","10-14",0,46,27,766,158,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,124.4,121.2,1067,1079,576,555,139,136,10197,2960,11104,3019
"1374",2016,3,"Sants-Montjuïc",11,"el Poble Sec","10-14",0,78,48,825,206,0,0,260,0,0,0,138,0,0,0,0,0,0,0,0,0,0,148.4,141,1439,1290,833,772,0,0,15676,3624,15420,3247
"1375",2016,3,"Sants-Montjuïc",13,"la Marina de Port","10-14",0,46,44,587,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,151.2,151.2,622,679,513,510,122,113,10533,2272,12853,2465
"1376",2016,3,"Sants-Montjuïc",14,"la Font de la Guatlla","10-14",0,10,10,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.4,35,302,298,193,199,47,37,3922,903,3916,817
"1377",2016,3,"Sants-Montjuïc",15,"Hostafrancs","10-14",0,31,10,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.2,56.75,518,505,329,323,82,71,4308,1296,5337,1455
"1378",2016,3,"Sants-Montjuïc",16,"la Bordeta","10-14",1,30,21,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,70.4,442,445,309,329,76,66,5054,1519,6261,1709
"1379",2016,3,"Sants-Montjuïc",17,"Sants - Badal","10-14",0,52,31,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.8,84.3333333333333,642,724,499,544,86,78,5387,1692,7002,2035
"1380",2016,3,"Sants-Montjuïc",18,"Sants","10-14",0,69,35,982,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.75,141.75,1121,1201,754,770,202,178,10323,3175,12997,3651
"1381",2016,4,"Les Corts",19,"les Corts","10-14",0,63,38,1047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,163.4,977,1070,666,660,182,181,10628,3338,13164,3733
"1382",2016,4,"Les Corts",20,"la Maternitat i Sant Ramon","10-14",0,40,35,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.4,88.6666666666667,588,622,372,430,93,91,5326,1671,6922,2011
"1383",2016,4,"Les Corts",21,"Pedralbes","10-14",0,58,22,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.2,71.5,369,366,180,178,35,49,1193,385,1611,427
"1384",2016,5,"Sarrià-Sant Gervasi",23,"Sarrià","10-14",0,64,28,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.2,142.2,542,589,345,378,116,122,2650,799,3403,847
"1385",2016,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","10-14",0,32,23,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,97.6,264,348,191,232,72,78,2069,551,2448,525
"1386",2016,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","10-14",0,92,26,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.2,149,526,597,309,364,105,98,3377,853,4450,1057
"1387",2016,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","10-14",1,138,51,1087,119,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,253.2,250.4,1041,1228,565,665,212,203,6316,1622,7968,1855
"1388",2016,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","10-14",0,38,24,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.2,141,580,691,423,485,144,138,5814,1517,7292,1987
"1389",2016,6,"Gràcia",28,"Vallcarca i els Penitents","10-14",0,24,10,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.8,68,325,354,220,219,68,74,3674,1025,4542,1290
